9213;6028;204429;6,29;TAK;TAK;TAK;12.06.2017
9242;3898;182215;6,29;NIE;NIE;NIE;12.06.2017
9787;22531;189015;6,29;NIE;TAK;TAK;12.06.2017
9790;26922;59915;6,29;TAK;NIE;NIE;12.06.2017
9862;22092;180470;6,29;TAK;NIE;TAK;12.06.2017
9914;994;68059;6,29;NIE;NIE;NIE;12.06.2017
10038;1617;248175;6,29;TAK;NIE;TAK;12.06.2017
10061;23662;184399;6,29;TAK;TAK;NIE;12.06.2017
10152;18457;191538;6,29;NIE;NIE;TAK;12.06.2017
10269;7438;218738;6,29;TAK;TAK;NIE;12.06.2017
10341;28787;169228;6,29;NIE;TAK;TAK;12.06.2017
10478;26470;228196;6,29;TAK;NIE;NIE;12.06.2017
10481;7876;187890;6,29;TAK;TAK;TAK;12.06.2017
10848;5290;197610;6,29;TAK;NIE;NIE;12.06.2017
10953;23596;177388;6,29;TAK;TAK;TAK;12.06.2017
11251;12398;151304;6,29;TAK;TAK;NIE;12.06.2017
11320;1818;138828;6,29;NIE;NIE;TAK;12.06.2017
11337;9254;85317;6,29;TAK;TAK;NIE;12.06.2017
11356;14446;116989;6,29;TAK;NIE;TAK;12.06.2017
11371;10839;147874;6,29;NIE;TAK;NIE;12.06.2017
11376;10315;203229;6,29;NIE;NIE;TAK;12.06.2017
11515;23048;72513;6,29;TAK;TAK;NIE;12.06.2017
11839;28232;183007;6,29;TAK;TAK;TAK;12.06.2017
12111;20925;227808;6,29;NIE;TAK;NIE;12.06.2017
12260;24276;157100;6,29;TAK;NIE;TAK;12.06.2017
12290;18677;208588;6,29;NIE;NIE;NIE;12.06.2017
12607;18380;221978;6,29;TAK;TAK;TAK;12.06.2017
12889;474;175889;6,29;NIE;TAK;NIE;12.06.2017
12921;26655;104636;6,29;NIE;TAK;TAK;12.06.2017
13085;18914;80113;6,29;TAK;TAK;NIE;12.06.2017
13095;20751;215345;6,29;NIE;TAK;TAK;12.06.2017
13118;19673;116559;6,29;NIE;NIE;NIE;12.06.2017
13122;23657;201351;6,29;NIE;NIE;TAK;12.06.2017
13225;27719;121701;6,29;NIE;TAK;NIE;12.06.2017
13276;16745;242171;6,29;TAK;NIE;TAK;12.06.2017
13305;8124;83012;6,29;TAK;TAK;NIE;12.06.2017
13406;29054;205944;6,29;TAK;NIE;TAK;12.06.2017
13428;17108;147373;6,29;NIE;NIE;NIE;12.06.2017
13563;21548;155807;6,29;TAK;TAK;TAK;12.06.2017
13919;4272;178448;6,29;TAK;TAK;NIE;12.06.2017
13934;10594;66994;6,29;TAK;NIE;TAK;12.06.2017
14029;3013;108243;6,29;TAK;TAK;NIE;12.06.2017
14038;1810;145920;6,29;NIE;NIE;TAK;12.06.2017
14190;10670;214065;6,29;TAK;NIE;NIE;12.06.2017
14490;3063;83338;6,29;TAK;NIE;TAK;12.06.2017
14651;27268;78103;6,29;TAK;TAK;NIE;12.06.2017
14924;14195;212510;6,29;NIE;NIE;TAK;12.06.2017
15033;21852;138558;6,29;TAK;TAK;NIE;12.06.2017
15421;29233;214951;6,29;NIE;TAK;TAK;12.06.2017
15448;16283;90286;6,29;TAK;NIE;NIE;12.06.2017
15477;7510;126539;6,29;TAK;TAK;TAK;12.06.2017
15678;17515;106991;6,29;TAK;NIE;NIE;12.06.2017
15789;16785;248770;6,29;TAK;TAK;TAK;12.06.2017
15979;20338;69101;6,29;TAK;TAK;NIE;12.06.2017
15994;7598;218667;6,29;TAK;NIE;TAK;12.06.2017
16092;11397;103803;6,29;NIE;NIE;NIE;12.06.2017
16498;1418;224015;6,29;NIE;NIE;TAK;12.06.2017
16678;6147;139217;6,29;NIE;NIE;NIE;12.06.2017
16711;21514;174081;6,29;TAK;TAK;TAK;12.06.2017
16726;26258;240517;6,29;TAK;NIE;NIE;12.06.2017
16989;19691;241196;6,29;NIE;TAK;TAK;12.06.2017
17068;22761;80135;6,29;NIE;NIE;NIE;12.06.2017
17250;28550;142530;6,29;TAK;NIE;TAK;12.06.2017
17403;16618;106954;6,29;NIE;TAK;NIE;12.06.2017
17954;23636;243410;6,29;TAK;NIE;TAK;12.06.2017
17960;7906;157341;6,29;TAK;NIE;NIE;12.06.2017
18285;13037;133952;6,29;NIE;TAK;TAK;12.06.2017
18337;13753;52312;6,29;NIE;TAK;NIE;12.06.2017
18394;19161;239866;6,29;NIE;NIE;TAK;12.06.2017
18497;11727;88723;6,29;NIE;TAK;NIE;12.06.2017
18682;15065;131671;6,29;NIE;NIE;TAK;12.06.2017
18686;12877;130739;6,29;NIE;NIE;NIE;12.06.2017
18707;16698;246354;6,29;NIE;TAK;TAK;12.06.2017
18784;26515;167844;6,29;NIE;NIE;NIE;12.06.2017
19001;8058;79987;6,29;TAK;TAK;TAK;12.06.2017
19196;18224;73951;6,29;TAK;NIE;NIE;12.06.2017
19615;3888;191733;6,29;NIE;TAK;TAK;12.06.2017
19618;6312;102303;6,29;TAK;NIE;NIE;12.06.2017
19829;14617;64313;6,29;NIE;TAK;TAK;12.06.2017
19859;10639;117922;6,29;NIE;TAK;NIE;12.06.2017
20134;15595;210937;6,29;TAK;NIE;TAK;12.06.2017
20169;5197;171654;6,29;NIE;TAK;NIE;12.06.2017
20319;20304;60558;6,29;TAK;TAK;TAK;12.06.2017
20634;8098;144735;6,29;TAK;NIE;NIE;12.06.2017
20952;26077;96933;6,29;NIE;NIE;TAK;12.06.2017
21309;29121;216959;6,29;NIE;TAK;NIE;12.06.2017
21397;13781;55623;6,29;NIE;TAK;TAK;12.06.2017
21529;7506;112929;6,29;TAK;TAK;NIE;12.06.2017
21621;5090;105356;6,29;TAK;TAK;TAK;12.06.2017
21688;10155;197612;6,29;NIE;NIE;NIE;12.06.2017
21722;8210;233588;6,29;TAK;NIE;TAK;12.06.2017
21792;14184;232176;6,29;TAK;NIE;NIE;12.06.2017
21981;28452;84216;6,29;TAK;TAK;TAK;12.06.2017
22095;18836;168825;6,29;TAK;TAK;NIE;12.06.2017
22223;8470;145500;6,29;TAK;TAK;TAK;12.06.2017
22277;13485;62581;6,29;NIE;TAK;NIE;12.06.2017
22287;6007;162760;6,29;NIE;TAK;TAK;12.06.2017
22361;17146;92477;6,29;NIE;TAK;NIE;12.06.2017
22561;3374;239254;6,29;NIE;TAK;TAK;12.06.2017
22748;13186;194324;6,29;TAK;NIE;NIE;12.06.2017
22783;8827;73653;6,29;NIE;TAK;TAK;12.06.2017
22936;28898;236188;6,29;TAK;NIE;NIE;12.06.2017
23169;14558;112511;6,29;TAK;TAK;TAK;12.06.2017
23264;27989;199475;6,29;NIE;NIE;NIE;12.06.2017
23298;7497;156241;6,29;NIE;NIE;TAK;12.06.2017
23341;20726;205534;6,29;TAK;TAK;NIE;12.06.2017
23351;2546;244533;6,29;NIE;TAK;TAK;12.06.2017
23356;26096;222957;6,29;TAK;NIE;NIE;12.06.2017
23500;13469;244110;6,29;NIE;NIE;TAK;12.06.2017
23593;13043;210147;6,29;NIE;TAK;NIE;12.06.2017
23704;5695;88222;6,29;NIE;NIE;TAK;12.06.2017
24060;15478;217463;6,29;NIE;NIE;NIE;12.06.2017
24168;14965;163937;6,29;NIE;NIE;TAK;12.06.2017
24180;20059;181982;6,29;NIE;NIE;NIE;12.06.2017
24225;23512;67803;6,29;TAK;TAK;TAK;12.06.2017
24328;21575;193704;6,29;NIE;NIE;NIE;12.06.2017
24393;347;64534;6,29;TAK;TAK;TAK;12.06.2017
24462;7037;76926;6,29;NIE;NIE;NIE;12.06.2017
24621;26862;203911;6,29;TAK;TAK;TAK;12.06.2017
24782;25687;111088;6,29;NIE;NIE;NIE;12.06.2017
24797;16289;109580;6,29;TAK;TAK;TAK;12.06.2017
24870;23059;130525;6,29;NIE;NIE;NIE;12.06.2017
24941;27443;235466;6,29;NIE;TAK;TAK;12.06.2017
24947;13799;141024;6,29;NIE;TAK;NIE;12.06.2017
24951;10161;66457;6,29;NIE;TAK;TAK;12.06.2017
24957;25632;202946;6,29;TAK;TAK;NIE;12.06.2017
25070;5161;212272;6,29;NIE;NIE;TAK;12.06.2017
25223;20252;82668;6,29;TAK;TAK;NIE;12.06.2017
25256;18010;110744;6,29;TAK;NIE;TAK;12.06.2017
25323;13766;168228;6,29;TAK;TAK;NIE;12.06.2017
25398;2640;218714;6,29;NIE;NIE;TAK;12.06.2017
25438;1360;58704;6,29;NIE;NIE;NIE;12.06.2017
25645;15831;174479;6,29;TAK;TAK;TAK;12.06.2017
25703;25383;117590;6,29;NIE;TAK;NIE;12.06.2017
25723;11251;243269;6,29;NIE;TAK;TAK;12.06.2017
25848;752;124468;6,29;NIE;NIE;NIE;12.06.2017
25938;4021;187655;6,29;TAK;NIE;TAK;12.06.2017
25956;2392;181805;6,29;NIE;NIE;NIE;12.06.2017
26119;27633;99948;6,29;NIE;TAK;TAK;12.06.2017
26155;725;155025;6,29;TAK;TAK;NIE;12.06.2017
26180;20745;68209;6,29;NIE;NIE;TAK;12.06.2017
26293;4604;244370;6,29;TAK;TAK;NIE;12.06.2017
26416;12097;57951;6,29;NIE;NIE;TAK;12.06.2017
26487;3177;83603;6,29;TAK;TAK;NIE;12.06.2017
26755;3160;98015;6,29;NIE;TAK;TAK;12.06.2017
27019;16047;114508;6,29;TAK;TAK;NIE;12.06.2017
27315;27915;176237;6,29;NIE;TAK;TAK;12.06.2017
27499;2241;164793;6,29;TAK;TAK;NIE;12.06.2017
27596;5214;110021;6,29;TAK;NIE;TAK;12.06.2017
27712;13468;104007;6,29;TAK;NIE;NIE;12.06.2017
27733;473;67444;6,29;TAK;TAK;TAK;12.06.2017
27822;10967;219260;6,29;NIE;NIE;NIE;12.06.2017
27998;20607;85144;6,29;NIE;NIE;TAK;12.06.2017
28134;5201;247386;6,29;NIE;NIE;NIE;12.06.2017
28158;15039;86288;6,29;NIE;NIE;TAK;12.06.2017
28256;336;223944;6,29;NIE;NIE;NIE;12.06.2017
28527;13633;228980;6,29;NIE;TAK;TAK;12.06.2017
28548;14547;130956;6,29;NIE;NIE;NIE;12.06.2017
28601;14165;176488;6,29;NIE;TAK;TAK;12.06.2017
28651;22234;200034;6,29;TAK;TAK;NIE;12.06.2017
28712;5686;103125;6,29;TAK;NIE;TAK;12.06.2017
28740;3449;134670;6,29;TAK;NIE;NIE;12.06.2017
28761;10216;117597;6,29;TAK;TAK;TAK;12.06.2017
28904;17326;187375;6,29;NIE;NIE;NIE;12.06.2017
28929;26958;164789;6,29;TAK;TAK;TAK;12.06.2017
29072;1024;62586;6,29;NIE;NIE;NIE;12.06.2017
29118;4814;193798;6,29;TAK;NIE;TAK;12.06.2017
29219;571;108689;6,29;TAK;TAK;NIE;12.06.2017
29286;12929;248241;6,29;NIE;NIE;TAK;12.06.2017
29302;4914;189171;6,29;TAK;NIE;NIE;12.06.2017
29401;2891;150151;6,29;TAK;TAK;TAK;12.06.2017
29831;22295;84395;6,29;NIE;TAK;NIE;12.06.2017
66;24005;147223;6,43;NIE;NIE;TAK;12.06.2017
131;22347;199456;6,43;NIE;TAK;NIE;12.06.2017
350;29944;161514;6,43;TAK;NIE;TAK;12.06.2017
414;19737;171141;6,43;NIE;NIE;NIE;12.06.2017
647;13637;239362;6,43;NIE;TAK;TAK;12.06.2017
1011;14925;205269;6,43;NIE;TAK;NIE;12.06.2017
1083;20758;98516;6,43;TAK;TAK;TAK;12.06.2017
1132;17575;75243;6,43;NIE;NIE;NIE;12.06.2017
1153;5132;154725;6,43;TAK;TAK;TAK;12.06.2017
1190;22632;224790;6,43;TAK;NIE;NIE;12.06.2017
1250;15126;82808;6,43;TAK;NIE;TAK;12.06.2017
1403;12989;232638;6,43;NIE;TAK;NIE;12.06.2017
1415;24966;81260;6,43;TAK;TAK;TAK;12.06.2017
1493;27784;247979;6,43;TAK;TAK;NIE;12.06.2017
1512;20849;222872;6,43;NIE;NIE;TAK;12.06.2017
1607;24584;222783;6,43;TAK;TAK;NIE;12.06.2017
1613;25143;172232;6,43;NIE;TAK;TAK;12.06.2017
1718;17373;142711;6,43;TAK;NIE;NIE;12.06.2017
1862;26098;81033;6,43;TAK;NIE;TAK;12.06.2017
1975;3907;174761;6,43;TAK;TAK;NIE;12.06.2017
2143;26242;107640;6,43;TAK;TAK;TAK;12.06.2017
2178;8343;93327;6,43;NIE;NIE;NIE;12.06.2017
2644;18442;237064;6,43;TAK;NIE;TAK;12.06.2017
3059;23716;238415;6,43;TAK;TAK;NIE;12.06.2017
3143;12808;162829;6,43;TAK;TAK;TAK;12.06.2017
3230;17564;148898;6,43;TAK;NIE;NIE;12.06.2017
3237;4996;112079;6,43;TAK;TAK;TAK;12.06.2017
3580;302;162346;6,43;NIE;NIE;NIE;12.06.2017
3632;10671;72259;6,43;NIE;NIE;TAK;12.06.2017
3741;22850;249059;6,43;TAK;TAK;NIE;12.06.2017
3744;3411;149995;6,43;TAK;NIE;TAK;12.06.2017
3791;25609;68635;6,43;NIE;TAK;NIE;12.06.2017
3797;28849;246845;6,43;NIE;TAK;TAK;12.06.2017
3888;13248;116422;6,43;TAK;NIE;NIE;12.06.2017
4068;9132;55400;6,43;TAK;NIE;TAK;12.06.2017
4400;25876;65194;6,43;TAK;NIE;NIE;12.06.2017
4509;935;157907;6,43;TAK;TAK;TAK;12.06.2017
4737;26013;212844;6,43;NIE;TAK;NIE;12.06.2017
4743;25321;229949;6,43;NIE;TAK;TAK;12.06.2017
4905;4130;78296;6,43;TAK;TAK;NIE;12.06.2017
5075;9843;193135;6,43;NIE;TAK;TAK;12.06.2017
5141;8410;131459;6,43;TAK;TAK;NIE;12.06.2017
5260;4357;108036;6,43;NIE;NIE;TAK;12.06.2017
5300;12230;148772;6,43;TAK;NIE;NIE;12.06.2017
5390;15473;102357;6,43;TAK;NIE;TAK;12.06.2017
5406;6017;116721;6,43;NIE;NIE;NIE;12.06.2017
5432;23684;198951;6,43;TAK;NIE;TAK;12.06.2017
5528;6258;93517;6,43;TAK;NIE;NIE;12.06.2017
5564;7745;219069;6,43;NIE;NIE;TAK;12.06.2017
5733;16510;221663;6,43;NIE;TAK;NIE;12.06.2017
5865;14892;139010;6,43;TAK;TAK;TAK;12.06.2017
6131;17595;74234;6,43;NIE;TAK;NIE;12.06.2017
6212;6065;112054;6,43;NIE;NIE;TAK;12.06.2017
6728;28533;199644;6,43;NIE;NIE;NIE;12.06.2017
6844;209;164103;6,43;TAK;NIE;TAK;12.06.2017
7069;364;200004;6,43;NIE;TAK;NIE;12.06.2017
7376;8527;235617;6,43;NIE;NIE;TAK;12.06.2017
7460;542;85127;6,43;NIE;NIE;NIE;12.06.2017
7464;11241;196660;6,43;NIE;NIE;TAK;12.06.2017
7542;14135;100712;6,43;NIE;NIE;NIE;12.06.2017
7641;12498;175790;6,43;TAK;TAK;TAK;12.06.2017
7764;16891;66221;6,43;TAK;NIE;NIE;12.06.2017
7766;25901;59245;6,43;NIE;NIE;TAK;12.06.2017
7845;7622;110926;6,43;TAK;TAK;NIE;12.06.2017
7871;8199;221035;6,43;NIE;TAK;TAK;12.06.2017
7903;24019;61387;6,43;NIE;TAK;NIE;12.06.2017
7974;16385;190225;6,43;TAK;NIE;TAK;12.06.2017
7990;17566;220098;6,43;TAK;NIE;NIE;12.06.2017
8015;13143;132129;6,43;NIE;TAK;TAK;12.06.2017
8019;5626;76684;6,43;TAK;TAK;NIE;12.06.2017
8067;22932;57236;6,43;TAK;TAK;TAK;12.06.2017
8135;7405;198959;6,43;NIE;TAK;NIE;12.06.2017
8201;9923;208677;6,43;NIE;TAK;TAK;12.06.2017
8382;13900;241152;6,43;TAK;NIE;NIE;12.06.2017
8389;8861;149135;6,43;NIE;TAK;TAK;12.06.2017
8763;14084;77833;6,43;TAK;TAK;NIE;12.06.2017
9090;19056;166711;6,43;TAK;NIE;TAK;12.06.2017
9092;15133;124642;6,43;NIE;NIE;NIE;12.06.2017
9249;25238;61835;6,43;TAK;TAK;TAK;12.06.2017
9699;2232;159438;6,43;NIE;TAK;NIE;12.06.2017
10188;2485;240964;6,43;TAK;NIE;TAK;12.06.2017
10426;16988;140942;6,43;NIE;NIE;NIE;12.06.2017
10984;3482;155934;6,43;NIE;NIE;TAK;12.06.2017
11012;8877;217455;6,43;NIE;NIE;NIE;12.06.2017
11035;28753;115012;6,43;NIE;TAK;TAK;12.06.2017
11208;20236;148148;6,43;TAK;NIE;NIE;12.06.2017
11223;14282;59884;6,43;TAK;TAK;TAK;12.06.2017
11232;11924;114039;6,43;TAK;NIE;NIE;12.06.2017
11285;25483;131728;6,43;NIE;TAK;TAK;12.06.2017
11294;668;163720;6,43;NIE;NIE;NIE;12.06.2017
11445;23027;206248;6,43;NIE;TAK;TAK;12.06.2017
11714;10275;57575;6,43;NIE;NIE;NIE;12.06.2017
11795;8075;94706;6,43;NIE;TAK;TAK;12.06.2017
11804;16890;51472;6,43;NIE;NIE;NIE;12.06.2017
11823;16681;54899;6,43;TAK;TAK;TAK;12.06.2017
11886;10300;111625;6,43;TAK;NIE;NIE;12.06.2017
12090;23423;236813;6,43;NIE;NIE;TAK;12.06.2017
12228;1043;76481;6,43;TAK;NIE;NIE;12.06.2017
12344;25762;213676;6,43;TAK;NIE;TAK;12.06.2017
12362;28831;143098;6,43;NIE;NIE;NIE;12.06.2017
12565;22682;99560;6,43;TAK;TAK;TAK;12.06.2017
13444;8830;238693;6,43;TAK;NIE;NIE;12.06.2017
13791;9245;227422;6,43;NIE;TAK;TAK;12.06.2017
13849;2079;208384;6,43;TAK;TAK;NIE;12.06.2017
14000;7215;198156;6,43;NIE;NIE;TAK;12.06.2017
14276;19000;183849;6,43;TAK;NIE;NIE;12.06.2017
14300;28699;240199;6,43;NIE;NIE;TAK;12.06.2017
14466;22767;137004;6,43;NIE;NIE;NIE;12.06.2017
14630;9083;190096;6,43;NIE;NIE;TAK;12.06.2017
14906;28524;195847;6,43;TAK;NIE;NIE;12.06.2017
14914;9442;120399;6,43;TAK;NIE;TAK;12.06.2017
15222;29865;232012;6,43;NIE;NIE;NIE;12.06.2017
15291;23720;208437;6,43;TAK;TAK;TAK;12.06.2017
15540;883;189805;6,43;TAK;NIE;NIE;12.06.2017
15607;9476;69697;6,43;TAK;TAK;TAK;12.06.2017
15734;1835;227297;6,43;TAK;NIE;NIE;12.06.2017
15793;11150;170849;6,43;TAK;TAK;TAK;12.06.2017
15827;5003;187592;6,43;NIE;TAK;NIE;12.06.2017
15896;25030;227131;6,43;TAK;NIE;TAK;12.06.2017
16034;20955;119115;6,43;NIE;NIE;NIE;12.06.2017
16245;12204;236436;6,43;TAK;TAK;TAK;12.06.2017
16289;18503;180362;6,43;NIE;TAK;NIE;12.06.2017
16471;5467;225724;6,43;NIE;TAK;TAK;12.06.2017
16771;5753;98837;6,43;NIE;TAK;NIE;12.06.2017
16825;2236;84908;6,43;NIE;TAK;TAK;12.06.2017
17019;3441;163133;6,43;TAK;TAK;NIE;12.06.2017
17126;13647;127340;6,43;NIE;NIE;TAK;12.06.2017
17271;28515;199243;6,43;NIE;TAK;NIE;12.06.2017
17365;13797;57899;6,43;NIE;TAK;TAK;12.06.2017
17391;16463;243321;6,43;TAK;TAK;NIE;12.06.2017
17501;25123;72896;6,43;NIE;TAK;TAK;12.06.2017
17504;7110;163876;6,43;TAK;NIE;NIE;12.06.2017
17583;14583;188437;6,43;NIE;TAK;TAK;12.06.2017
17708;28437;65567;6,43;NIE;NIE;NIE;12.06.2017
17850;2;76627;6,43;NIE;NIE;TAK;12.06.2017
17952;6384;168513;6,43;TAK;NIE;NIE;12.06.2017
17980;4261;80149;6,43;NIE;NIE;TAK;12.06.2017
18084;19520;62741;6,43;TAK;NIE;NIE;12.06.2017
18223;5258;216632;6,43;TAK;TAK;TAK;12.06.2017
18314;29079;68701;6,43;NIE;NIE;NIE;12.06.2017
18345;29781;75028;6,43;NIE;TAK;TAK;12.06.2017
18407;27136;135685;6,43;TAK;TAK;NIE;12.06.2017
18501;4512;149285;6,43;TAK;TAK;TAK;12.06.2017
18540;5018;103800;6,43;TAK;NIE;NIE;12.06.2017
18676;9518;117935;6,43;TAK;NIE;TAK;12.06.2017
18761;25501;115844;6,43;NIE;TAK;NIE;12.06.2017
18777;7097;89986;6,43;NIE;TAK;TAK;12.06.2017
18779;3775;85160;6,43;TAK;TAK;NIE;12.06.2017
18797;5926;161284;6,43;TAK;TAK;TAK;12.06.2017
18800;16980;240526;6,43;NIE;NIE;NIE;12.06.2017
18977;4221;193741;6,43;NIE;TAK;TAK;12.06.2017
18980;18037;196004;6,43;NIE;NIE;NIE;12.06.2017
19506;5747;198220;6,43;NIE;NIE;TAK;12.06.2017
19595;29135;103077;6,43;NIE;TAK;NIE;12.06.2017
19810;2029;106552;6,43;TAK;NIE;TAK;12.06.2017
19821;15731;135233;6,43;TAK;TAK;NIE;12.06.2017
19832;2054;78377;6,43;NIE;NIE;TAK;12.06.2017
19894;318;243011;6,43;NIE;NIE;NIE;12.06.2017
20388;27125;52547;6,43;NIE;NIE;TAK;12.06.2017
20503;16773;81399;6,43;TAK;TAK;NIE;12.06.2017
20609;24811;233084;6,43;NIE;TAK;TAK;12.06.2017
20729;2170;127882;6,43;NIE;TAK;NIE;12.06.2017
20839;27924;162392;6,43;TAK;TAK;TAK;12.06.2017
20970;17411;53399;6,43;TAK;NIE;NIE;12.06.2017
20974;26522;233079;6,43;TAK;NIE;TAK;12.06.2017
21115;12931;89215;6,43;NIE;TAK;NIE;12.06.2017
21274;1437;142780;6,43;TAK;NIE;TAK;12.06.2017
21342;65;62810;6,43;TAK;NIE;NIE;12.06.2017
21693;29901;90958;6,43;NIE;TAK;TAK;12.06.2017
21781;4201;109629;6,43;NIE;TAK;NIE;12.06.2017
21820;19611;127427;6,43;NIE;NIE;TAK;12.06.2017
22021;26664;161370;6,43;TAK;TAK;NIE;12.06.2017
22224;12548;57671;6,43;TAK;NIE;TAK;12.06.2017
22234;3806;82224;6,43;NIE;NIE;NIE;12.06.2017
22254;21411;214474;6,43;NIE;NIE;TAK;12.06.2017
22434;29702;80179;6,43;TAK;NIE;NIE;12.06.2017
22872;10343;160982;6,43;NIE;NIE;TAK;12.06.2017
22992;21864;218631;6,43;TAK;NIE;NIE;12.06.2017
23001;14769;195720;6,43;NIE;TAK;TAK;12.06.2017
23006;2286;128540;6,43;NIE;NIE;NIE;12.06.2017
23158;4877;101954;6,43;NIE;NIE;TAK;12.06.2017
23343;29231;84482;6,43;NIE;TAK;NIE;12.06.2017
23410;7005;183055;6,43;NIE;NIE;TAK;12.06.2017
23421;9985;192974;6,43;NIE;TAK;NIE;12.06.2017
23714;12516;168801;6,43;TAK;NIE;TAK;12.06.2017
23844;26285;153591;6,43;NIE;NIE;NIE;12.06.2017
24088;22813;100736;6,43;NIE;NIE;TAK;12.06.2017
24221;28269;244158;6,43;NIE;TAK;NIE;12.06.2017
24347;3146;62674;6,43;NIE;TAK;TAK;12.06.2017
24357;28675;195812;6,43;NIE;TAK;NIE;12.06.2017
24413;6393;65699;6,43;NIE;TAK;TAK;12.06.2017
24480;3202;179896;6,43;NIE;NIE;NIE;12.06.2017
24569;1470;152624;6,43;NIE;TAK;TAK;12.06.2017
24838;9912;155391;6,43;TAK;NIE;NIE;12.06.2017
25014;11877;56509;6,43;NIE;NIE;TAK;12.06.2017
25022;16355;53835;6,43;TAK;NIE;NIE;12.06.2017
25231;19578;230741;6,43;TAK;TAK;TAK;12.06.2017
25269;6859;216973;6,43;NIE;TAK;NIE;12.06.2017
25331;27540;109611;6,43;TAK;TAK;TAK;12.06.2017
25371;26079;152427;6,43;NIE;TAK;NIE;12.06.2017
25677;716;63013;6,43;NIE;TAK;TAK;12.06.2017
25682;24455;217801;6,43;NIE;NIE;NIE;12.06.2017
25705;3921;207329;6,43;TAK;TAK;TAK;12.06.2017
25731;15260;224899;6,43;TAK;TAK;NIE;12.06.2017
25819;15461;185712;6,43;TAK;TAK;TAK;12.06.2017
25863;469;232704;6,43;TAK;TAK;NIE;12.06.2017
25924;10668;243194;6,43;TAK;NIE;TAK;12.06.2017
26244;1487;84130;6,43;TAK;NIE;NIE;12.06.2017
26531;28341;114844;6,43;NIE;TAK;TAK;12.06.2017
26599;13419;231164;6,43;NIE;TAK;NIE;12.06.2017
26909;3612;173388;6,43;NIE;TAK;TAK;12.06.2017
26965;17705;68860;6,43;NIE;TAK;NIE;12.06.2017
27078;8034;221334;6,43;TAK;NIE;TAK;12.06.2017
27093;24518;167206;6,43;TAK;TAK;NIE;12.06.2017
27384;14506;236423;6,43;TAK;NIE;TAK;12.06.2017
27446;13489;194889;6,43;NIE;NIE;NIE;12.06.2017
27563;15495;121019;6,43;TAK;TAK;TAK;12.06.2017
27756;9831;158044;6,43;NIE;NIE;NIE;12.06.2017
27862;13494;230374;6,43;TAK;NIE;TAK;12.06.2017
27958;28089;112467;6,43;NIE;NIE;NIE;12.06.2017
28170;23564;59986;6,43;TAK;NIE;TAK;12.06.2017
28257;1513;134254;6,43;TAK;TAK;NIE;12.06.2017
28328;20241;91390;6,43;NIE;NIE;TAK;12.06.2017
28670;19399;73176;6,43;NIE;NIE;NIE;12.06.2017
28836;3188;55054;6,43;NIE;NIE;TAK;12.06.2017
28868;28580;171611;6,43;TAK;NIE;NIE;12.06.2017
28911;9708;209782;6,43;TAK;TAK;TAK;12.06.2017
28976;18682;218249;6,43;TAK;NIE;NIE;12.06.2017
29131;2112;56444;6,43;NIE;TAK;TAK;12.06.2017
29294;13679;178489;6,43;NIE;NIE;NIE;12.06.2017
29502;14885;147585;6,43;NIE;NIE;TAK;12.06.2017
95;18364;127166;6,57;TAK;TAK;NIE;12.06.2017
371;16552;69501;6,57;NIE;TAK;TAK;12.06.2017
436;28352;220153;6,57;TAK;NIE;NIE;12.06.2017
813;8537;151331;6,57;NIE;TAK;TAK;12.06.2017
1384;21475;195595;6,57;NIE;NIE;NIE;12.06.2017
1719;22412;124134;6,57;TAK;TAK;TAK;12.06.2017
1837;3077;161081;6,57;TAK;TAK;NIE;12.06.2017
1859;29983;173620;6,57;NIE;TAK;TAK;12.06.2017
1920;1238;62868;6,57;NIE;NIE;NIE;12.06.2017
1945;11088;191241;6,57;TAK;TAK;TAK;12.06.2017
2040;6000;133110;6,57;TAK;NIE;NIE;12.06.2017
2089;3179;121988;6,57;TAK;TAK;TAK;12.06.2017
2147;26997;194043;6,57;NIE;TAK;NIE;12.06.2017
2239;23051;206804;6,57;NIE;TAK;TAK;12.06.2017
2267;15935;118232;6,57;TAK;TAK;NIE;12.06.2017
2290;10933;100366;6,57;NIE;NIE;TAK;12.06.2017
2589;3668;104635;6,57;NIE;TAK;NIE;12.06.2017
3038;24107;116036;6,57;NIE;NIE;TAK;12.06.2017
3062;14876;147640;6,57;TAK;NIE;NIE;12.06.2017
3236;4216;110589;6,57;TAK;NIE;TAK;12.06.2017
3328;7654;215898;6,57;TAK;NIE;NIE;12.06.2017
3356;5634;184789;6,57;TAK;NIE;TAK;12.06.2017
3396;7659;105961;6,57;NIE;NIE;NIE;12.06.2017
3466;18941;204427;6,57;NIE;NIE;TAK;12.06.2017
3518;26778;172211;6,57;TAK;NIE;NIE;12.06.2017
3587;11776;74311;6,57;TAK;TAK;TAK;12.06.2017
3859;264;195837;6,57;NIE;TAK;NIE;12.06.2017
4018;13073;143696;6,57;NIE;NIE;TAK;12.06.2017
4021;17287;203671;6,57;TAK;TAK;NIE;12.06.2017
4182;28685;114440;6,57;NIE;NIE;TAK;12.06.2017
4419;3115;69539;6,57;TAK;TAK;NIE;12.06.2017
4483;1782;95827;6,57;NIE;TAK;TAK;12.06.2017
4610;6440;80150;6,57;TAK;NIE;NIE;12.06.2017
4680;27625;220801;6,57;NIE;NIE;TAK;12.06.2017
4684;15870;74999;6,57;NIE;NIE;NIE;12.06.2017
