26511;2853;POS GNDGB
28683;2853;NLI N2C5N
29433;2853;DLE O3U4T
7482;2854;DLE DJ3TB
7641;2854;POB E9CIJ
22480;2854;DJE P3M9R
22928;2854;PKR E0RUO
23147;2854;DJE HINDD
12625;2855;TST 63H6R
15544;2855;TKA OHOPL
20788;2855;NNI U6420
8644;2856;NGI 3K7O4
12460;2856;NOS SBNA2
24404;2856;PRA 0ATO0
27561;2856;POB O2TA0
722;2857;PLE P19P3
991;2857;POB 2FA7I
8574;2857;DL PITTM
20785;2857;NO A0KHG
2544;2858;PGO 8C2PB
7501;2858;PNT 9O94C
16231;2858;PJA O6JMJ
1468;2859;TSA 7IEAB
9579;2860;PCT 3KHHC
10931;2860;DLU 12HL8
18952;2860;TKI MAS31
29385;2860;TSA TRJ24
2484;2861;PP O9TLE
8395;2861;POT FOOTA
1419;2862;TSK 7M648
22338;2862;TKN PBOFW
10580;2863;PGN A0GJM
11477;2863;DWL GOGTP
29790;2863;PSZ 00D8L
2719;2864;NDZ RG809
4895;2865;NOS ERWRR
11366;2866;PKE TU85G
29810;2866;DBA JNN0C
6349;2867;DWL 736AH
11004;2867;NKE EMBJL
13993;2867;DOA CTR4T
24499;2867;PRA 1PLIS
25791;2867;NPI CMHNT
26817;2867;POZ 3MK4K
1263;2868;NO 38LMG
7630;2868;DBL 25H3D
7622;2869;TOP UJMUB
27222;2869;DLU HW3G0
29389;2869;PKR BFGW9
278;2870;NBR WFTUC
485;2870;PKO 1KMCF
21182;2870;PSR K8E0S
21645;2870;TJE 3RBS7
23317;2870;POT WT1MO
28444;2870;DGR 2ML6B
10089;2871;NOL 822UN
19535;2871;NPI IRIC2
27655;2871;DBA 18MUB
28184;2871;POB B4DB5
166;2872;NBA TRCI9
11557;2872;DLB O82CJ
12902;2872;PSE JAIKF
16592;2872;PKR 8LC83
26035;2872;NNM R6KHM
12825;2873;POZ LPN80
17383;2873;DKL GL3K8
28204;2873;PGO U48PD
5770;2874;NOL ARUK4
22251;2874;NMR 5LU7H
1932;2875;PL EJ5OT
21500;2875;PKS JUDNG
7707;2876;DZG 056SR
8199;2877;PNT E0MC8
11237;2877;NIL EK0PW
19280;2877;PP 6NII3
394;2878;DSR 7KF8G
11060;2878;PO U5JH4
16292;2878;NGI GNF0R
21233;2878;DMI 6T5MA
15064;2879;POT GFWKD
23687;2879;DWR W98E0
25177;2879;PO J92A2
7022;2880;PL 9BNJA
24101;2881;NNM UB7NT
28010;2881;PKS 9A0EB
1508;2882;DKL B8L0K
5159;2884;NEL A3FUH
9409;2884;DKL 2JO6I
26359;2884;TLW EA6SF
8050;2885;NPI 9RUJI
10572;2885;POT UO1GC
10700;2885;DBL HNELN
18038;2885;DWR SWT4S
21829;2885;NOS 2LW24
22174;2885;POS 9NKH2
9389;2886;PRA EF8IK
12712;2886;NGO OD9H6
28081;2886;DLE 2KFKU
4787;2887;DZG 6617E
8332;2887;PSE HB6AS
8860;2887;DTR KPPFT
6446;2888;NOS EIDA5
11925;2888;DKL HSG9S
16952;2888;NEB E9B24
24019;2888;PKN EO8O8
5726;2889;PKN OROE7
15257;2889;TSZ MML01
2990;2890;DJA PP5EJ
26263;2890;DST WMAJI
3596;2891;DLW 1LR3W
11336;2891;NNI PTT45
16124;2891;TKN DFOI8
19449;2891;DST MRF3U
19828;2892;DLW SPNOC
16958;2893;DW HCEI1
5913;2894;PNT TSM86
16441;2894;POZ EGKD0
4490;2895;PGS 4LCSC
14402;2896;PGO 44G08
23049;2896;PKR 6RRSN
27037;2896;NIL BC9UL
3052;2897;DBL 9WBU3
5128;2897;TKI 9C97F
28985;2897;NMR L7LML
8379;2898;NNM FIPPU
12689;2898;TJE 0LFK4
370;2899;TKA 69IWC
12033;2899;POB H8R33
22180;2899;PCT TR9CB
4036;2900;TJE J05T9
4206;2900;NNM SDP9O
5008;2900;DB LATTR
10389;2900;TSK EMONH
21943;2900;PKL 2EU18
26241;2900;PSL N4UIN
976;2901;DBA NCANW
3478;2901;NMR KHBDP
16413;2901;POB 0MGNH
3014;2902;TST FFLN3
20748;2902;NBR MA911
1895;2903;DST PIF4E
2466;2903;PKN 5IHUN
6233;2903;PSL 0B548
4738;2904;NSZ DNGHP
6360;2904;DGR 7W1RR
7023;2904;PKN 6MO9L
12449;2904;PCH ROC79
12658;2904;TLW 3283C
661;2905;NDZ E3KMF
9024;2905;TOP SURB5
15567;2905;TLW 084CA
23901;2905;NDZ HTJKK
25012;2905;DJE 284B2
7561;2906;NMR 4LG39
8624;2906;DLB WHS99
6149;2907;PO 31DIH
12167;2907;DGL OIGSB
13525;2907;PPL 0LHWW
4974;2908;NOE 66OMM
8917;2908;TBU NUDS6
15931;2908;PP D7SBR
38;2909;DDZ WF4W8
15821;2909;DLU EAL62
2468;2910;PO UOGWF
4653;2910;TKA 0SSBO
5247;2910;DJA J1HO8
18753;2910;DMI JUNMK
29693;2910;NOS TRTP5
5910;2911;NDZ H2UMH
6050;2911;DZA WIJ37
10045;2911;TST A3UK8
13502;2911;PGN DPF7N
24201;2911;NNI SL96D
15650;2912;PPL J9I47
15741;2912;PSR 1OF9D
16385;2913;DMI 6DNLK
22074;2913;DLW C67T6
2511;2915;DL O0BG1
4055;2915;DOL OINNE
26419;2915;NEL CIMS2
1770;2916;PKL 1T99P
4775;2916;PKS 5G71G
22643;2916;NSZ 1E9WC
1395;2918;POB J93LU
7031;2918;DWL BELUE
13821;2918;DGL 712SS
7008;2920;DBL FUFM1
8999;2920;NWE 3D09P
16625;2921;PKE 6G6PT
7268;2922;POT DR2AK
13194;2922;TKN 5BSAL
17566;2922;NOS D8FIT
17617;2922;TPI 6PORT
29737;2922;DZL B9HKU
6443;2923;DLU P2MMN
7223;2924;DWR 9OHKT
15540;2924;PGS KI69O
10121;2925;PSE 2BWJJ
11596;2925;NNM ME5O3
17837;2925;DZG IGWWT
18668;2925;PNT 8G3DB
26584;2925;PGO T5CAH
27394;2925;TLW MWKOL
13506;2926;DJA 6E4ML
27819;2926;DDZ 7M4GH
9424;2927;PCH 1KSDL
26886;2927;NEL K5I2K
3521;2928;NBR KFP95
11432;2928;NOE TKD48
14587;2928;PJA FS5AF
26715;2928;DLU 8H517
27054;2928;DOA 13LEC
19427;2929;NO 6DLG3
26594;2929;DKL 3JBBK
3464;2930;PKO PDWI1
9359;2930;NDZ UR06F
13143;2930;DLU 05UJO
24861;2930;POZ RM2O3
4516;2931;TST T2P0D
5050;2932;PSR CBT9L
5626;2932;DZA LLLLW
21439;2933;DOA 21BG9
23590;2934;PKO AG533
1703;2935;PNT GGTIN
3097;2935;TKN 2LLJM
15681;2935;PO RCS9D
13503;2938;POT CK17G
19648;2938;PGN RKJTU
9212;2939;POB NIS7H
28116;2939;DTR 4AWFR
29391;2939;PKA M0LCL
3110;2940;PCT GPPJL
5905;2940;DW 142EO
11474;2940;NGO ASPAW
15067;2940;PO H0G4M
19130;2940;POS M9CL8
27670;2940;NGI G7N9F
2839;2941;PSZ 77JIT
10878;2941;NEL U6I8I
20409;2941;PGO FOCJ9
18074;2942;PKA DU1AB
6185;2944;DPL 1OB33
24760;2944;DOA 6B1GG
12254;2945;TSK N5M8N
26377;2945;NGO K49RF
27186;2945;TBU D7O1K
19573;2946;PJA USD4P
14761;2947;PSZ 4AGS8
16013;2947;NGI CMO4P
11224;2948;TJE 3FWM3
26257;2948;DDZ 439N3
3302;2949;POS UUCDB
6122;2949;PCT 018W1
6761;2949;NPI IWSJU
15891;2949;PKO 24MSP
17446;2949;POS AUE89
21294;2949;DGL RSCAS
5646;2950;NOE 7KLN4
22070;2950;PCH KFM9U
28446;2950;DLE K5E8M
26420;2951;PSZ 83N57
28815;2951;NKE GEF9J
622;2952;TBU PB26K
14998;2952;NEB DPMNF
18922;2952;NOS 4O935
25009;2952;PKN 58EKO
17580;2953;TKN SDG20
17975;2953;PKR 2N30C
22932;2953;TSZ C6G7K
25380;2953;DGR CRU6U
12482;2954;DBA 8D29L
14434;2954;NOS 8PB5H
19898;2954;DBL O882E
22043;2954;NO HCW1A
28848;2954;PSR R93EB
25679;2955;TBU 00M6N
6515;2956;DSR P540E
25481;2956;NGO 8TUD5
25837;2956;TSK 4PFBW
1633;2957;PSZ S92RK
3125;2957;POT SO3T5
17198;2957;NOS 2PCLC
20142;2957;TBU 1HCRK
26445;2957;PSL 3F87H
7245;2958;PGO 1P5M7
25628;2958;DJA FITS2
28567;2959;DB 21KO0
21023;2960;DSW GKKUA
21462;2960;DJE E0GHJ
28578;2960;NO S5HWM
2537;2962;DPL U2OO4
17099;2962;DWL 6R079
19297;2962;PL M96UL
22788;2962;PMI 4PLMH
27765;2962;DZL DGA6L
15686;2964;DGL 61AT2
22224;2964;POB 0KCPK
888;2965;DPL 422KS
6921;2965;NEB WW737
759;2966;PP T6DHD
21065;2966;DST NEWCO
13293;2967;DWL URRA3
13018;2969;PSL FD48L
21823;2969;NPI M1MC7
2106;2970;DLE F9C2M
5082;2970;DOL KDIS1
9046;2970;NOE K4OW3
9613;2970;DJA N5W1O
13285;2970;PCT U2A3B
18335;2970;NPI J024O
18445;2970;PCT GCCRU
20814;2970;PKE ITW54
21873;2970;NBR 062L7
10784;2971;DKA AWNFK
21674;2971;DB MS3WM
25661;2971;PRA 4KSUC
28861;2971;NOE 4UUMR
745;2972;DZG BP7US
15438;2972;TSK BJFCU
24521;2972;TOP 1B78J
873;2973;PO 8HKOD
3267;2973;DKL JLRNI
16492;2973;DPL WS9KN
29733;2973;DBL FS6U6
24706;2974;PJA F9DBR
3741;2975;PGN 19JD2
9235;2975;DZL N8IOD
17765;2975;NSZ 6F3D8
26917;2975;PSR P7I79
24785;2976;DKA 5GTE5
10345;2977;DLW HJEEI
24122;2977;TSZ UHFKM
2312;2978;DB E9H78
7354;2978;TKN FRNL4
11919;2978;PSZ CH9GN
15717;2978;PP 8A7FL
7405;2980;DKL CEBW1
13267;2980;TSZ SCGG2
19267;2980;NNM FA5UD
17613;2981;DJE 0U9NU
24848;2981;PRA NDAJ7
14656;2983;POS UWSGU
22455;2983;PP E8D1T
8994;2984;TKA 9HK9S
19819;2984;DJE N6JIK
21290;2984;TSK 5O492
21331;2985;NNI EAMNJ
3145;2986;PPL R01EE
16734;2987;NGI 5GN1N
23847;2987;PL WDWFC
4355;2988;DTR 94LWA
8433;2988;NNM UD6SR
11015;2988;PKE 7MO3O
16327;2988;PKN UMA70
17913;2988;DL GAD3A
20200;2988;DJE A3809
20285;2988;NWE 0JUP1
26756;2988;TKN GF754
3880;2989;PGO T3C33
25274;2989;PL NKF3T
137;2990;DDZ RMA0O
24395;2990;DZG BNGW2
25438;2990;PKA ROESG
881;2992;DOL 31055
2879;2992;NGI 92MB7
11398;2992;NDZ GGE89
14465;2992;PKE BM6E9
19693;2992;PPL 4P6O1
20334;2992;TJE 36UOD
6962;2993;PKL T8WJ0
2062;2994;DLW H8D71
8381;2994;TSK WGPOL
21881;2995;PKL M8N58
23823;2995;DBA HNONF
24623;2995;DTR H9T8R
4559;2996;PMI K1L5T
17799;2996;TSK CI3IL
20825;2996;NKE CK9KK
26574;2996;POB RSOU1
9195;2997;DSW TBUTN
14657;2997;TPI F4AFG
27211;2997;DSW IGRR9
10987;2999;PSE JONPI
19137;2999;TOP C5K66
10257;3001;NBA A99KL
12745;3001;NNI GR86L
6833;3002;TSA 6RDGH
8044;3002;DL FECNP
16434;3002;DLU JF6IK
214;3003;DW 1IFSA
24047;3003;POS LMB74
28970;3003;PKN 2F6BC
1264;3004;TSZ 54W3C
2059;3004;NDZ 823T8
8882;3004;TKI GN9P2
12827;3004;PGS SLEFH
12985;3004;DW HAHGF
17477;3004;TKN FI2O6
27502;3004;DLB 7FC8D
28004;3004;DKL 2OAJE
12107;3005;PJA F38CL
3290;3006;DBA FA1T0
9923;3006;PKA MD3OO
19687;3006;NGO 7DNPI
970;3007;TKN 93O5N
7590;3007;NEL SF1MU
14242;3007;TJE FKRTK
16569;3007;NEL 5W2EB
18081;3007;DDZ CPCNN
20993;3007;DBL 9TGUU
24590;3007;DBL HO6KP
3230;3008;DB P6FMF
1993;3009;NGI DOS66
16705;3009;PKN WHGRL
18799;3010;TOS 9TH7G
4920;3011;PGO PHR8P
8693;3011;DGR 03NNS
9019;3011;TSZ MGDUC
1393;3012;PSZ P2FAA
7207;3012;PP TOPKK
13605;3012;PL 19827
25136;3012;PP SHWI6
6878;3013;PRA H89EI
13045;3013;PPL 57PTO
13460;3013;NWE L6K6G
5360;3014;NGO DR1PC
15234;3014;PCT RKT0B
20771;3014;NNI M8G9P
21369;3014;PPL F2GIM
27468;3014;DJA IPEHO
19941;3015;PP 3RKKK
16994;3016;PJA 95WH5
24964;3016;PSR 69JAN
26353;3016;NSZ F0SPA
21742;3017;PLE AHIBB
24535;3017;TST I6FJE
6680;3018;NKE P5EOK
22360;3018;DWL IB9B9
455;3019;PGN GLGDM
7148;3019;DLB TC085
4542;3020;NNI EPWJ7
19152;3020;PNT KRA8D
12901;3021;POZ AHIKH
23496;3021;NGO RTP52
11266;3023;PGO RCB2P
24444;3023;TPI 4K26J
2758;3024;DOA FCH8C
5986;3024;PSZ S7E9E
14920;3024;NEB O51GD
28087;3024;PGS 7HDBD
14723;3025;PRA 76JSU
24881;3025;DWR E2M7P
15182;3027;NOE D71RE
19037;3027;NGI 4BC3F
21012;3027;PKN JP8L2
24028;3027;DWR 0WP86
24459;3027;DOL E84D2
978;3029;DJE B659B
9759;3029;NOS C9R3A
10579;3029;PO OFBI1
19695;3029;PLE DPF6F
496;3030;POZ FAILR
7203;3030;PSE ENOMO
10734;3030;PKR H3D4J
19889;3030;NMR EBG2S
22860;3030;TKA 0HOB9
23951;3030;TKA PJSO7
8501;3031;DSR 93D3R
22449;3031;POZ MNPFN
26894;3032;PKL HD42O
746;3033;TPI 4T5OG
4980;3033;PP 4M6OB
19424;3033;PSE A2B46
1211;3035;PSL 8WIU4
12077;3035;POT 5OJWT
18276;3035;NMR CDH5S
20934;3035;POT T3HLF
21589;3035;NNI MW715
1488;3036;NPI T23P8
29295;3036;PNT 4BSOO
4107;3037;POT L9SFB
5711;3037;NWE A097S
22198;3037;PCT LIC2A
23093;3037;POT 0IBE9
24439;3037;DW 1C7MD
5209;3038;POT C15FI
9231;3038;DJA I99I8
19248;3038;DOL 6A55P
24154;3038;POB 46JAS
24701;3038;NEL 64UAW
5677;3039;TOP R66KI
26369;3039;PNT CB6O5
3690;3040;TKI GMHWS
11700;3040;NO 7FGED
13467;3040;DLW AIKJW
7175;3041;PRA L7EBL
12180;3041;PGO EJLC6
13762;3041;DJE WU6TS
27814;3041;PSZ 1JKPI
381;3042;PCH P9SA0
15012;3042;DJA E55EA
15654;3042;PKE FN9JS
5269;3043;DPL 0BN4N
12379;3043;DPL 9BJ0O
17493;3043;TSA AN8AH
20102;3043;DBL HBJGP
8567;3044;PP 8M12D
6439;3045;TKN LB2G6
9060;3045;PKE KK0H2
15805;3045;PRA D2HT7
13759;3047;PMI 7RLA6
15460;3047;DSW IEW7D
19721;3047;NMR RTS6I
22099;3047;PKN 8D6FH
11481;3048;DLE 6OE4A
13280;3048;DKL 4UTJN
15905;3048;DTR UIGO9
28602;3048;TST KUSJ1
7628;3049;PSL PD5BR
7727;3049;DOL OFM2I
16196;3049;DWL E1BUA
1384;3050;NO WEDF9
3167;3050;PNT 0CP2B
7212;3050;DLB PADLW
13890;3050;TKN S5F93
14123;3050;NOL 8U3JH
15242;3050;PCT JDU0R
20251;3050;DZA E06P1
29291;3050;POT E05N0
8719;3051;NOE 52K7U
28670;3051;PCT J7GTN
5335;3052;PKA M3OBN
11583;3052;DW 9HR7D
13767;3052;TST 9JMNW
25967;3052;DBA C58UP
16826;3053;NGO W86WK
17783;3053;TSZ 7PFKO
18096;3053;PKN M6E8M
18540;3053;PLE 5RB4H
23127;3053;NNI 18KKR
25273;3053;PSL UJHP9
2612;3054;TKI 5517A
29458;3054;NNM OEBHM
6790;3055;PSR GA1GK
14436;3055;DPL CA4IU
6123;3056;NOE 5SR3M
10519;3056;PP 60LEK
638;3057;NBR GGNSE
16063;3057;TOS W22FG
21828;3057;PKA IJWDI
26036;3057;DPL UF4PH
28490;3057;TSZ O7NIJ
2968;3058;POB TO1JR
5988;3058;DWL 01658
12964;3058;DSR ART7O
15851;3058;DWR 5TM33
18787;3058;PP PG0GE
26868;3058;PPL 92IDG
22819;3059;DWL T8FKP
14318;3060;PMI MM967
20045;3060;NEL 7MNMN
17183;3061;TKA 8NSL5
26860;3061;TKI 6CWBN
1394;3062;PSR DM20W
7754;3062;TKN 8GN6K
27019;3062;POZ UBTD9
7949;3063;DKL WBIWT
20198;3063;PKA 40JEJ
620;3064;DSR N8RE8
14862;3064;PSR 2A3FB
23245;3064;DLU BK8OM
13026;3065;DLW LEOKC
28783;3065;PSE MDF5R
2186;3066;DKA I4M1U
12040;3066;TSZ 205A8
11859;3067;DLW 0KU20
6688;3068;TPI JST5K
14738;3068;PPL 65KKH
25313;3068;DBL PLFNO
2539;3069;TKN 27KEK
13545;3069;NBA PEFID
28654;3069;PO KNO3I
11794;3070;DOL H2MW4
13900;3070;NNM UGGAJ
20974;3070;NOL 7AWH2
25349;3070;PKN 0OKNR
5761;3071;NPI I0EBW
25769;3071;TOS TKFOE
792;3072;PP 7U4TT
3911;3072;NKE FKEBA
8861;3072;DZG JGF9A
26740;3072;NBR EUJ9F
28610;3072;DLB CAHB2
29214;3073;DJE LO6SU
18470;3074;DGL 4F55O
9860;3075;TKI C1N0L
399;3076;DJA ALLBK
8283;3076;PKN PUT1K
9904;3076;DGL 1AS84
13059;3076;NMR 1J6K0
20951;3076;PNT N4B41
28915;3076;TKA SCG23
3234;3077;PSL E4PR7
3510;3077;NDZ JKBI7
7114;3077;NWE 8HUES
8730;3077;PNT 4A184
2794;3078;DZL S3239
16325;3078;NPI 6ILTN
5093;3079;PNT WJJ6L
12124;3079;DST 0RE4D
17679;3079;NO DL3CI
27352;3079;NEB 69REL
12392;3080;PPL A9HFE
27622;3081;NBR 9H8PC
6831;3082;DTR J6GW4
7720;3082;DLU OPJAW
8839;3082;DWL RF301
26627;3082;DW SJS80
18734;3083;DWL 8UNMA
21735;3083;PGN 8INJ2
24792;3083;NLI ERL52
2124;3085;DSW GMTE7
16519;3085;PLE CHA3U
17800;3085;DKA 7ULBG
4445;3086;NSZ E00D8
18848;3086;POZ 57LFO
19429;3086;NLI R6L95
21305;3086;DLU 2F22P
27860;3086;DZA H4BUD
29292;3086;PKA 6LATI
6353;3087;DMI 3EPOS
17770;3088;DKL LJE0C
8028;3089;PNT JBE72
13484;3089;PLE SHHT7
16375;3089;NO 8JU1A
24856;3089;NWE U46C0
11863;3090;NBA RLHJM
17722;3090;TST TM7K6
6549;3091;DMI LPJ5B
10330;3091;TPI CLFNL
12527;3091;TOS KAKW4
788;3092;DSW OPRUR
6100;3092;DZL NBS3A
6103;3092;TST 90EFW
17778;3092;PKR CE8KF
23120;3092;PCH DJ783
27369;3092;TBU 8S7MS
20678;3094;TKN 3POTD
24774;3094;NMR G81LA
4737;3095;PMI 1E7AW
15798;3095;PCT 05C4S
17831;3095;POS 8ALSB
23787;3095;PCT 2ALB0
1724;3096;DW I5I2T
15638;3096;DB BAFI0
18761;3096;DZL BNC57
21839;3096;DDZ 60F05
3357;3097;DGL 0N663
3718;3097;PSE 1PT1J
13122;3097;DOL T319M
15110;3097;NNM D8CMU
5600;3098;DKL 4O7NO
8904;3098;TBU 0GUN5
12905;3098;PKS 33TO4
19025;3098;DOL 5J3U9
785;3099;NOL IT8DG
9712;3099;PSR FHJ08
12493;3099;DWR DDM1O
13093;3099;PKA 8582M
26821;3099;TBU DFS3L
124;3101;PKE O86D4
1967;3101;NNM WHSOP
9807;3101;PKA UUF8L
13128;3101;NMR AM2L5
27914;3101;DSR LRGMM
9369;3102;DL J89HN
9791;3102;PMI 7S4P8
16630;3102;PLE D4WUW
16780;3102;NWE 3D5SS
22532;3102;TST RRW11
1028;3103;PKS NAKH3
2802;3103;DZA 9KOUD
13823;3103;NO G340N
28298;3103;DST KOO02
5903;3104;NSZ W3EIL
24277;3104;NOS ADD7K
1117;3105;NEL A8NKN
2991;3105;NWE IGGCU
16806;3105;TKN 41H4N
29743;3105;NGI 602CL
3247;3106;TSK UC0P8
11893;3106;DZA PUCMG
4373;3107;PGN F2MT5
22197;3107;TST 9EIS6
28499;3107;TJE 4NF9G
595;3108;DOL DAUT4
1494;3108;NNM 7SCKD
6196;3108;DDZ MIWRS
10735;3108;NBA US1RB
27415;3108;TST 09SLH
4674;3109;NO JBIPD
24266;3109;PKN 474UC
25128;3109;DGR O527S
5685;3110;PSE M74R2
20605;3110;NPI 14JUP
1193;3111;DOA 7154P
11210;3111;PKL 9241H
5833;3112;PGO 26JMK
16693;3112;PGO 17HRN
21672;3112;TPI F7F7U
16960;3113;DDZ 72T65
17324;3113;NEL M0DR8
22776;3113;DJA AUISH
10465;3114;NWE GDN6U
12294;3114;TOS CTCDC
14198;3114;TPI 4GIBR
8268;3115;NO EG586
2368;3116;PKO TBIKU
4324;3116;DWL I6CIJ
10593;3117;POS 1K5SP
14064;3117;DLW ONTTI
29211;3117;DST KU6JO
8106;3118;DLB 4UIAU
9717;3118;DSW 6EI7C
24290;3118;DPL 2NBDE
8658;3119;PSZ RB3FL
9213;3119;TSA PGAEW
27076;3119;PKE I3A81
4976;3122;TST RL3T0
28155;3122;TKI 6L2PF
8445;3123;TSK J3COO
8846;3123;DLU TKETE
17171;3123;DLW P13B8
18104;3123;DLW 1P8AR
29407;3123;DMI 5FIK2
3705;3124;DZL 2PEJA
10258;3124;TSZ 6L9H6
1845;3125;DKA SIED0
4167;3125;DJA KD0U2
16023;3125;NNI CNJ69
19014;3125;TKN NTCBN
26947;3126;DZA 6EUWG
27001;3126;TKI H4LPJ
7134;3127;DWL 3DP1B
10062;3127;NSZ N2GP9
16101;3127;POT SN0IC
337;3128;DJA 1178T
28323;3128;NMR ADJLO
10470;3129;TLW 6BLE3
25386;3129;POB SKGD3
4060;3130;PSZ 7WE2R
13701;3130;DBL R4RJ9
8309;3131;DZL GIW3N
9812;3131;TST AHPBD
18589;3131;NLI WTT07
22987;3131;POS 87K73
21464;3133;DSR P4SN0
27974;3133;PKA MP8W0
3651;3134;NOS 2PTEU
4298;3134;DGR PA26P
5452;3134;PMI BKJ4M
17100;3134;PL W7HI7
26720;3134;DKL LUCFF
27636;3134;DLE FRH4M
29431;3134;DOL MAD3T
713;3135;DLW EE5B2
23472;3135;DZL I0TKH
582;3136;PSE 1IRRL
17574;3136;PLE RT9P2
22587;3136;PKR TBWIP
1758;3137;DKA 3A1O2
5660;3137;NOL K86R4
10278;3137;PKL IN04J
16628;3137;DBL 7IT3P
3028;3138;DOL 8KPOM
23160;3138;NSZ 1HCCC
22520;3139;NGI NA3I6
14517;3140;NSZ TD56P
26310;3140;NPI 991I2
1722;3141;NEB C9IC2
20588;3141;TKI CMWH3
22764;3141;DSR PIJTR
25944;3142;PKR JDHRU
28491;3142;PKS C7AFT
28971;3142;PNT JJ2K6
29547;3142;DLW RBFJK
19697;3143;TSK SJ610
18789;3145;PO 4TMTG
19391;3145;DBL 2L2AR
26387;3145;NEB PNJRO
66;3146;DGL 2DBKC
27002;3146;PSL RJT6U
17518;3148;NO 5O2CF
18133;3148;DSW SRIGF
22101;3148;DWR 18BKF
9665;3150;POS CTLGH
12709;3150;TBU 1GRS5
19051;3150;DBA ECDN6
28556;3150;DLE A960T
29643;3150;PGS MAIA7
6227;3151;PGO 1T65A
7320;3151;PKE 57EI4
18333;3151;NBR CL2GN
19931;3151;PGO ECBSP
5145;3152;DZA 1HFRT
10557;3152;NNI MGAMK
18356;3152;TBU 6CHBF
4923;3154;TKA D6EMM
27235;3154;NIL F3N2P
2873;3155;POS SU1HJ
29831;3155;PKE JJIS0
6051;3156;DSW 8EPUH
19041;3156;TOP 0FJFK
26597;3156;POB 9JU0B
21050;3157;DBA S38C1
22286;3157;PNT HWOK0
1913;3158;TPI 21P1D
16527;3158;DZA 4MHEH
16810;3158;PGS BBT7P
24559;3158;DLW L6NE3
320;3160;PKR 3ONDC
18774;3160;DPL L9G8C
29997;3160;PL HTP0F
5250;3161;DBA S0PT1
11013;3161;TPI PP6HW
15043;3164;PL HTMBR
17101;3164;DKA C3H3K
26144;3164;TSA 4I0J7
5919;3165;DLE 972RW
13164;3165;DBL G2UKA
2672;3166;PLE WN6RE
10965;3166;TOS P21FP
3769;3167;PKR SM3D3
3908;3167;PKL BD8JB
12715;3167;NGI I428M
13499;3167;PSZ UGLRB
19538;3167;PKA G8M33
13179;3168;NOS E0L2F
19525;3168;DST T42WP
19777;3168;DPL T0P42
26267;3168;DB CM5CB
26765;3168;PL 76E4D
29821;3168;PKL NEJLF
10993;3169;DBL O1GBT
12326;3169;TKA GER7I
13191;3169;DGL TABUW
14374;3169;PGO 17THH
17614;3169;NMR 0UGM2
21357;3169;PNT 6EBMJ
1286;3170;PCH NNO88
5611;3170;NEL 59TJS
9994;3170;TOP SPRNS
26443;3170;NBR 2RAC2
7981;3171;PGS 8FJU5
14207;3171;NLI H4O5F
19973;3171;DKA M7J26
15506;3173;DLU B6LI9
23098;3173;NNM BW2S0
3282;3174;PJA CD2B6
6238;3174;PMI 3F2GK
11426;3174;DLW 08FOK
19852;3174;TKN R17J5
14200;3175;POS L5LTM
25850;3175;PGO CL2TR
4504;3176;PGO 0JNU7
7944;3176;POZ 1N4R8
17959;3176;DOL PAH8O
20613;3176;TBU 3K9I3
840;3177;TLW NMBWH
14222;3177;NEB W60O3
26823;3178;DL GAHD6
28295;3178;PCH 07BWK
6405;3179;PMI 8JKWW
28758;3179;TSK TEDUE
2176;3181;DSW TWITS
8610;3181;PRA 4F5WO
9092;3181;PP GLAAG
10751;3181;NGO CDCO3
19820;3181;POT M7BEU
655;3182;NDZ T2PWC
6190;3182;DKL TB89I
19986;3182;NOE D9F1A
21219;3182;PKA IDK7I
26183;3182;TKI HJ7E3
28187;3182;NGI 4UNNL
12045;3185;PKL K1UA4
18768;3185;DJA O6UFO
22539;3185;NDZ 6735P
14386;3186;DLW DMB7L
36;3187;TST F85TO
4267;3187;NBR I0S6G
15520;3188;DZA 029EO
5384;3189;NEL R6OEI
12352;3189;DZL A23AA
13421;3189;DLE SMRKC
17355;3189;DKL 6U15T
4360;3190;NNI 6T2DL
17062;3190;TKN K7BPO
23230;3190;NWE RR3R5
27464;3190;DBA 49KBD
28377;3190;DKL TN6UI
2173;3191;DZL 23BDD
9548;3191;PL GO8U2
10332;3191;NNI UIG6G
16319;3191;TJE RO51U
5722;3192;DZL 6COMG
16724;3192;PSR PE784
23309;3192;PPL 2WH89
28495;3192;PSR PE9C0
5445;3193;NEL SBRSJ
17467;3193;DOL 19EBJ
17836;3193;DLE B8MMB
23282;3193;DBA ROPPI
28566;3194;NEB B3ME0
10147;3195;POB MNM4S
13020;3195;PKE 7IWWG
22953;3195;NOL CED7K
8453;3196;PCT DGBSA
8662;3196;DZG NLGS5
9295;3196;DLE SCJP8
12219;3197;DLB 036P8
15791;3197;DLE TKNTE
16367;3197;DSW MTPR9
1505;3198;TPI AIG2G
17697;3198;NWE OL1TA
20963;3198;TKN RTTPF
799;3200;PL 5TNNL
23142;3201;DSR SDGOG
24892;3201;NOL SNPB9
27811;3201;DLU RT2PB
11112;3202;DL TATAG
18398;3202;PNT 491LK
4414;3203;PCT J3TG5
5702;3203;PSE WP14E
6677;3203;DTR D6582
7524;3203;DKL 54DS8
9808;3203;NNI TLS5K
27313;3203;NPI CC10S
29726;3203;DBL S2KDR
7692;3205;DPL IS1J2
10435;3205;PO EOPUM
12499;3205;PKS R99A4
25337;3205;DW 4IMET
29962;3205;TOP SBF8R
