2949;volkswagen;verso;1133;60;2010;hybryda
2950;volvo;viano;2195;60;2015;hybryda
2951;alfa_romeo;vito;1209;60;2008;hybryda
2952;audi;vivaro;1171;60;2002;hybryda
2953;bmw;voyager;2886;60;2016;hybryda
2954;chrysler;wrangler;2605;60;2008;hybryda
2955;dacia;x_reihe;2533;60;2014;hybryda
2956;fiat;xc_reihe;2413;60;2013;hybryda
2957;ford;yaris;1397;60;2005;hybryda
2958;hyundai;yeti;2174;60;2006;hybryda
2959;jaguar;z_reihe;2862;60;2010;hybryda
2960;jeep;zafira;2759;60;2012;hybryda
2961;kia;laguna;2429;60;2002;hybryda
2962;land_rover;lancer;2541;60;2000;hybryda
2963;mazda;legacy;2427;60;2005;hybryda
2964;mercedes_benz;leon;2665;60;2006;hybryda
2965;mini;lodgy;1811;60;2013;hybryda
2966;mitsubishi;m_klasse;1226;60;2011;hybryda
2967;nissan;m_reihe;2953;60;2003;hybryda
2968;opel;megane;1134;60;2010;hybryda
2969;renault;meriva;1935;60;2000;hybryda
2970;rover;mii;1475;60;2008;hybryda
2971;seat;mondeo;2765;61;2007;hybryda
2972;skoda;mustang;2198;61;2013;hybryda
2973;toyota;mx_reihe;1584;61;2007;hybryda
2974;volkswagen;navara;1783;61;2013;hybryda
2975;volvo;octavia;1453;61;2011;hybryda
2976;alfa_romeo;omega;1421;61;2005;hybryda
2977;audi;one;2403;62;1999;hybryda
2978;bmw;outlander;1624;64;2013;hybryda
2979;chrysler;pajero;2388;64;2002;hybryda
2980;dacia;passat;2536;64;2010;hybryda
2981;fiat;phaeton;2820;64;2012;hybryda
2982;ford;polo;2598;64;2011;hybryda
2983;hyundai;ptcruiser;2708;64;2014;hybryda
2984;jaguar;punto;2705;64;2012;hybryda
2985;jeep;q4;2203;64;2003;hybryda
2986;kia;q6;2241;64;2011;hybryda
2987;land_rover;q8;2118;64;2008;hybryda
2988;mazda;qashqai;2601;64;2009;hybryda
2989;mercedes_benz;range_rover;1414;64;2001;hybryda
2990;mini;range_rover_evoque;1979;64;2001;hybryda
2991;mitsubishi;range_rover_sport;2359;64;2005;hybryda
2992;nissan;rangerover;2844;64;2005;hybryda
2993;opel;rav;1520;64;2003;hybryda
2994;renault;rio;1786;64;2011;hybryda
2995;rover;roadster;2508;64;2013;hybryda
2996;seat;rx_reihe;2331;64;2000;hybryda
2997;skoda;s_classe;2013;64;2005;hybryda
2998;toyota;s_max;2460;64;2010;hybryda
2999;volkswagen;s_type;2466;64;2002;hybryda
3000;volvo;s61;2948;64;2010;hybryda
3001;alfa_romeo;santa;2935;64;2001;hybryda
3002;audi;scenic;2230;64;2007;hybryda
3003;bmw;scirocco;2146;64;2003;hybryda
3004;chrysler;serie_3;1518;64;2012;hybryda
3005;dacia;serie_4;1013;64;2009;hybryda
3006;fiat;sharan;2600;64;2001;hybryda
3007;ford;sl;1940;64;2000;hybryda
3008;hyundai;slk;2416;64;2007;hybryda
3009;jaguar;sorento;1224;64;2016;hybryda
3010;jeep;spider;1328;64;2004;hybryda
3011;kia;sportage;1952;64;2010;hybryda
3012;land_rover;sprinter;1043;64;2008;hybryda
3013;mazda;superb;2927;64;2003;hybryda
3014;mercedes_benz;swift;1659;64;2016;hybryda
3015;mini;tiguan;2749;64;2014;hybryda
3016;mitsubishi;touareg;2129;64;2002;hybryda
3017;nissan;touran;2900;64;2015;hybryda
3018;opel;transit;1866;64;2006;hybryda
3019;renault;transporter;1730;64;2013;hybryda
3020;rover;tt;1314;64;2011;hybryda
3021;seat;tucson;2845;64;2009;hybryda
3022;skoda;up;1088;64;1999;hybryda
3023;toyota;v_klasse;1157;64;2016;hybryda
3024;volkswagen;v41;1364;64;2010;hybryda
3025;volvo;v51;1874;64;2014;hybryda
3026;alfa_romeo;v61;2666;64;2013;hybryda
3027;audi;v71;2696;64;2009;hybryda
3028;bmw;vectra;2888;64;2014;hybryda
3029;chrysler;verso;2125;64;2006;hybryda
3030;dacia;viano;2161;64;2012;hybryda
3031;fiat;vito;2835;64;2007;hybryda
3032;ford;vivaro;2060;64;2009;hybryda
3033;hyundai;voyager;1391;64;2003;hybryda
3034;jaguar;wrangler;1981;64;2012;hybryda
3035;jeep;x_reihe;2579;64;2005;hybryda
3036;kia;xc_reihe;1404;65;2013;hybryda
3037;land_rover;yaris;1580;65;2014;hybryda
3038;mazda;yeti;1519;65;2006;hybryda
3039;mercedes_benz;z_reihe;2820;65;2004;hybryda
3040;mini;zafira;1804;65;2013;hybryda
3041;mitsubishi;laguna;1848;65;2011;hybryda
3042;nissan;lancer;1772;65;2015;hybryda
3043;opel;legacy;1847;65;2005;hybryda
3044;renault;leon;1774;65;2015;hybryda
3045;rover;lodgy;2431;65;2015;hybryda
3046;seat;m_klasse;1595;65;2002;hybryda
3047;skoda;m_reihe;2904;65;2000;hybryda
3048;toyota;megane;2331;65;2013;hybryda
3049;volkswagen;meriva;2462;65;2010;hybryda
3050;volvo;mii;1633;65;2015;hybryda
3051;alfa_romeo;mondeo;2645;65;2008;hybryda
3052;audi;mustang;2307;65;2002;hybryda
3053;bmw;mx_reihe;1722;65;2016;hybryda
3054;chrysler;navara;2803;65;2008;hybryda
3055;dacia;octavia;2671;65;2014;hybryda
3056;fiat;omega;2597;65;2013;hybryda
3057;ford;one;2468;65;2005;hybryda
3058;hyundai;outlander;2367;65;2006;hybryda
3059;jaguar;pajero;2484;65;2010;hybryda
3060;jeep;passat;1593;65;2012;hybryda
3061;kia;phaeton;1528;65;2002;hybryda
3062;land_rover;polo;2319;65;2000;hybryda
3063;mazda;ptcruiser;2653;65;2005;hybryda
3064;mercedes_benz;punto;1919;65;2006;hybryda
3065;mini;q4;1299;65;2013;hybryda
3066;mitsubishi;q6;2232;65;2011;hybryda
3067;nissan;q8;2323;65;2003;hybryda
3068;opel;qashqai;1879;65;2010;hybryda
3069;renault;range_rover;2751;65;2000;hybryda
3070;rover;range_rover_evoque;2143;65;2008;hybryda
3071;seat;range_rover_sport;2683;65;2007;hybryda
3072;skoda;rangerover;1598;65;2013;hybryda
3073;toyota;rav;2915;65;2007;hybryda
3074;volkswagen;rio;1530;65;2013;hybryda
3075;volvo;roadster;2373;65;2011;hybryda
3076;alfa_romeo;rx_reihe;2346;65;2005;hybryda
3077;audi;s_classe;2125;65;1999;hybryda
3078;bmw;s_max;2277;65;2013;hybryda
3079;chrysler;s_type;1677;65;2002;hybryda
3080;dacia;s61;1586;65;2010;hybryda
3081;fiat;santa;2910;65;2012;hybryda
3082;ford;scenic;1322;65;2011;hybryda
3083;hyundai;scirocco;2893;65;2014;hybryda
3084;jaguar;serie_3;1632;65;2012;hybryda
3085;jeep;serie_4;1124;65;2003;hybryda
3086;kia;sharan;2564;65;2011;hybryda
3087;land_rover;sl;1228;67;2008;hybryda
3088;mazda;slk;2593;67;2009;hybryda
3089;mercedes_benz;sorento;1931;67;2001;hybryda
3090;mini;spider;2713;67;2001;hybryda
3091;mitsubishi;sportage;1185;67;2005;hybryda
3092;nissan;sprinter;2459;68;2005;hybryda
3093;opel;superb;2031;68;2003;hybryda
3094;renault;swift;2839;68;2011;hybryda
3095;rover;tiguan;1378;68;2013;hybryda
3096;seat;touareg;2330;68;2000;hybryda
3097;skoda;touran;2070;68;2005;hybryda
3098;toyota;transit;2702;68;2010;hybryda
3099;volkswagen;transporter;1208;68;2002;hybryda
3100;volvo;tt;1821;68;2010;hybryda
3101;alfa_romeo;tucson;1844;68;2001;hybryda
3102;audi;up;2892;68;2007;hybryda
3103;bmw;v_klasse;2420;68;2003;hybryda
3104;chrysler;v41;1759;68;2012;hybryda
3105;dacia;v51;1421;69;2009;hybryda
3106;fiat;v61;1793;69;2001;hybryda
3107;ford;v71;1105;69;2000;hybryda
3108;hyundai;vectra;2547;69;2007;hybryda
3109;jaguar;verso;1069;69;2016;hybryda
3110;jeep;viano;1782;69;2004;hybryda
3111;kia;vito;1133;69;2010;hybryda
3112;land_rover;vivaro;2980;69;2008;hybryda
3113;mazda;voyager;2104;69;2003;hybryda
3114;mercedes_benz;wrangler;1026;69;2016;hybryda
3115;mini;x_reihe;1611;69;2014;hybryda
3116;mitsubishi;xc_reihe;2229;69;2002;hybryda
3117;nissan;yaris;2590;69;2015;hybryda
3118;opel;yeti;1840;69;2006;hybryda
3119;renault;z_reihe;1821;69;2013;hybryda
3120;rover;zafira;1521;69;2011;hybryda
3121;seat;laguna;1552;69;2009;hybryda
3122;skoda;lancer;2006;69;1999;hybryda
3123;toyota;legacy;2981;69;2016;hybryda
3124;volkswagen;leon;2583;69;2010;hybryda
3125;volvo;lodgy;1845;69;2014;hybryda
3126;alfa_romeo;m_klasse;1358;69;2013;hybryda
3127;audi;m_reihe;1913;69;2009;hybryda
3128;bmw;megane;2916;69;2014;hybryda
3129;chrysler;meriva;1060;69;2006;hybryda
3130;dacia;mii;2121;69;2012;hybryda
3131;fiat;mondeo;1736;69;2007;hybryda
3132;ford;mustang;1904;69;2009;hybryda
3133;hyundai;mx_reihe;2013;69;2003;hybryda
3134;jaguar;navara;1156;69;2012;hybryda
3135;jeep;octavia;2664;69;2005;hybryda
3136;kia;omega;2434;69;2013;hybryda
3137;land_rover;one;1949;69;2014;hybryda
3138;mazda;outlander;2769;69;2006;hybryda
3139;mercedes_benz;pajero;1980;69;2004;hybryda
3140;mini;passat;2018;69;2013;hybryda
3141;mitsubishi;phaeton;1551;69;2011;hybryda
3142;nissan;polo;2113;69;2015;hybryda
3143;opel;ptcruiser;1998;69;2005;hybryda
3144;renault;punto;2656;69;2015;hybryda
3145;rover;q4;2139;69;2015;hybryda
3146;seat;q6;2609;69;2002;hybryda
3147;skoda;q8;1884;69;2000;hybryda
3148;toyota;qashqai;1729;69;2013;hybryda
3149;volkswagen;range_rover;1449;69;2010;hybryda
3150;volvo;range_rover_evoque;2706;69;2015;hybryda
3151;alfa_romeo;range_rover_sport;2250;69;2008;hybryda
3152;audi;rangerover;2001;69;2002;hybryda
3153;bmw;rav;1712;69;2016;hybryda
3154;chrysler;rio;2231;69;2008;hybryda
3155;dacia;roadster;1584;69;2014;hybryda
3156;fiat;rx_reihe;2557;69;2013;hybryda
3157;ford;s_classe;2590;69;2005;hybryda
3158;hyundai;s_max;2497;69;2006;hybryda
3159;jaguar;s_type;2472;70;2010;hybryda
3160;jeep;s61;2650;70;2012;hybryda
3161;kia;santa;1618;70;2002;hybryda
3162;land_rover;scenic;1208;70;2000;hybryda
3163;mazda;scirocco;1554;72;2005;hybryda
3164;mercedes_benz;serie_3;2631;73;2006;hybryda
3165;mini;serie_4;1364;75;2013;hybryda
3166;mitsubishi;sharan;1217;75;2011;hybryda
3167;nissan;sl;2064;75;2003;hybryda
3168;opel;slk;2314;75;2010;hybryda
3169;renault;sorento;2986;75;2000;hybryda
3170;rover;spider;1044;75;2008;hybryda
3171;seat;sportage;1331;75;2007;hybryda
3172;skoda;sprinter;1537;75;2013;hybryda
3173;toyota;superb;2157;75;2007;hybryda
3174;volkswagen;swift;2330;75;2013;hybryda
3175;volvo;tiguan;1192;75;2011;hybryda
3176;alfa_romeo;touareg;1295;75;2005;hybryda
3177;audi;touran;1938;75;1999;hybryda
3178;bmw;transit;2077;75;2013;hybryda
3179;chrysler;transporter;2025;75;2002;hybryda
3180;dacia;tt;2388;75;2010;hybryda
3181;fiat;tucson;1782;75;2012;hybryda
3182;ford;up;1275;75;2011;hybryda
3183;hyundai;v_klasse;1388;75;2014;hybryda
3184;jaguar;v41;2494;75;2012;hybryda
3185;jeep;v51;2506;75;2003;hybryda
3186;kia;v61;1973;75;2011;hybryda
3187;land_rover;v71;2051;75;2008;hybryda
3188;mazda;vectra;2095;75;2009;hybryda
3189;mercedes_benz;verso;1469;75;2001;hybryda
3190;mini;viano;1523;75;2001;hybryda
3191;mitsubishi;vito;1745;75;2005;hybryda
3192;nissan;vivaro;2088;75;2005;hybryda
3193;opel;voyager;1731;75;2003;hybryda
3194;renault;wrangler;2299;75;2011;hybryda
3195;rover;x_reihe;1718;75;2013;hybryda
3196;seat;xc_reihe;2095;75;2000;hybryda
3197;skoda;yaris;2516;75;2005;hybryda
3198;toyota;yeti;2783;75;2010;hybryda
3199;volkswagen;z_reihe;1408;75;2002;hybryda
3200;volvo;zafira;2502;75;2010;hybryda
3201;alfa_romeo;laguna;2827;75;2001;hybryda
3202;audi;lancer;1740;75;2007;hybryda
3203;bmw;legacy;1038;75;2003;hybryda
3204;chrysler;leon;1983;75;2012;hybryda
3205;dacia;lodgy;1070;75;2009;hybryda
3206;fiat;m_klasse;1231;75;2001;hybryda
3207;ford;m_reihe;2279;75;2000;hybryda
3208;hyundai;megane;2009;75;2007;hybryda
3209;jaguar;meriva;2308;75;2016;hybryda
3210;jeep;mii;1304;75;2004;hybryda
3211;kia;mondeo;1396;75;2010;hybryda
3212;land_rover;mustang;1090;75;2008;hybryda
3213;mazda;mx_reihe;1579;75;2003;hybryda
3214;mercedes_benz;navara;1784;75;2016;hybryda
3215;mini;octavia;2585;75;2014;hybryda
3216;mitsubishi;omega;1085;75;2002;hybryda
3217;nissan;one;2757;75;2015;hybryda
3218;opel;outlander;1635;75;2006;hybryda
3219;renault;pajero;2181;75;2013;hybryda
3220;rover;passat;1226;75;2011;hybryda
3221;seat;phaeton;2158;75;2009;hybryda
3222;skoda;polo;2926;75;1999;hybryda
3223;toyota;ptcruiser;2314;75;2016;hybryda
3224;volkswagen;punto;2890;75;2010;hybryda
3225;volvo;q4;2224;75;2014;hybryda
3226;alfa_romeo;q6;1032;75;2013;hybryda
3227;audi;q8;1985;75;2009;hybryda
3228;bmw;qashqai;1740;75;2014;hybryda
3229;chrysler;range_rover;2815;75;2006;hybryda
3230;dacia;range_rover_evoque;2394;75;2012;hybryda
3231;fiat;range_rover_sport;1241;75;2007;hybryda
3232;ford;rangerover;2641;75;2009;hybryda
3233;hyundai;rav;1134;75;2003;hybryda
3234;jaguar;rio;1280;75;2012;hybryda
3235;jeep;roadster;1624;75;2005;hybryda
3236;kia;rx_reihe;1204;75;2013;hybryda
3237;land_rover;s_classe;1511;75;2014;hybryda
3238;mazda;s_max;2904;75;2006;hybryda
3239;mercedes_benz;s_type;2213;75;2004;hybryda
3240;mini;s61;2820;75;2013;hybryda
3241;mitsubishi;santa;1207;75;2011;hybryda
3242;nissan;scenic;2609;75;2015;hybryda
3243;opel;scirocco;2910;75;2005;hybryda
3244;renault;serie_3;1786;75;2015;hybryda
3245;rover;serie_4;1393;75;2015;hybryda
3246;seat;sharan;2494;75;2002;hybryda
3247;skoda;sl;1871;75;2000;hybryda
3248;toyota;slk;1150;75;2013;hybryda
3249;volkswagen;sorento;1129;75;2010;hybryda
3250;volvo;spider;1051;75;2015;hybryda
3251;alfa_romeo;sportage;1376;75;2008;hybryda
3252;audi;sprinter;2288;75;2002;hybryda
3253;bmw;superb;2978;75;2016;hybryda
3254;chrysler;swift;2691;75;2008;hybryda
3255;dacia;tiguan;2177;75;2014;hybryda
3256;fiat;touareg;2201;75;2013;hybryda
3257;ford;touran;2723;75;2005;hybryda
3258;hyundai;transit;1161;75;2006;hybryda
3259;jaguar;transporter;2942;75;2010;hybryda
3260;jeep;tt;2538;75;2012;hybryda
3261;kia;tucson;2555;75;2002;hybryda
3262;land_rover;up;1183;75;2000;hybryda
3263;mazda;v_klasse;2178;75;2005;hybryda
3264;mercedes_benz;v41;2689;75;2006;hybryda
3265;mini;v51;1463;75;2013;hybryda
3266;mitsubishi;v61;2803;75;2011;hybryda
3267;nissan;v71;2894;75;2003;hybryda
3268;opel;vectra;1975;75;2010;hybryda
3269;renault;verso;2706;75;2000;hybryda
3270;rover;viano;2106;75;2008;hybryda
3271;seat;vito;1795;75;2007;hybryda
3272;skoda;vivaro;2913;75;2013;hybryda
3273;toyota;voyager;1714;75;2007;hybryda
3274;volkswagen;wrangler;1705;75;2013;hybryda
3275;volvo;x_reihe;1699;75;2011;hybryda
3276;alfa_romeo;xc_reihe;2107;75;2005;hybryda
3277;audi;yaris;1198;75;1999;hybryda
3278;bmw;yeti;2570;75;2013;hybryda
3279;chrysler;z_reihe;2257;75;2002;hybryda
3280;dacia;zafira;1328;75;2010;hybryda
3281;fiat;laguna;2622;75;2012;hybryda
3282;ford;lancer;2634;75;2011;hybryda
3283;hyundai;legacy;2616;75;2014;hybryda
3284;jaguar;leon;2599;75;2012;hybryda
3285;jeep;lodgy;2325;75;2003;hybryda
3286;kia;m_klasse;1793;75;2011;hybryda
3287;land_rover;m_reihe;1800;75;2008;hybryda
3288;mazda;megane;2047;75;2009;hybryda
3289;mercedes_benz;meriva;1955;75;2001;hybryda
3290;mini;mii;1742;75;2001;hybryda
3291;mitsubishi;mondeo;1585;75;2005;hybryda
3292;nissan;mustang;1509;75;2005;hybryda
3293;opel;mx_reihe;1925;75;2003;hybryda
3294;renault;navara;2763;75;2011;hybryda
3295;rover;octavia;1198;75;2013;benzyna
3296;seat;omega;2389;75;2000;benzyna
3297;skoda;one;2566;75;2005;benzyna
3298;toyota;outlander;1091;76;2010;diesel
3299;volkswagen;pajero;1363;76;2002;benzyna
3300;volvo;passat;2271;76;2010;benzyna
3301;alfa_romeo;phaeton;2198;76;2001;benzyna
3302;audi;polo;2159;76;2007;benzyna
3303;bmw;ptcruiser;2183;76;2003;benzyna
3304;chrysler;punto;2912;76;2012;benzyna
3305;dacia;q4;2864;76;2009;benzyna
3306;fiat;q6;2882;76;2001;benzyna
3307;ford;q8;2019;76;2000;benzyna
3308;hyundai;qashqai;1062;77;2007;benzyna
3309;jaguar;range_rover;2452;77;2016;benzyna
3310;jeep;range_rover_evoque;1276;77;2004;benzyna
3311;kia;range_rover_sport;1390;77;2010;benzyna
3312;land_rover;rangerover;2074;77;2008;benzyna
3313;mazda;rav;2911;77;2003;benzyna
3314;mercedes_benz;rio;1006;77;2016;benzyna
3315;mini;roadster;1673;77;2014;benzyna
3316;mitsubishi;rx_reihe;2235;77;2002;benzyna
3317;nissan;s_classe;1799;77;2015;benzyna
3318;opel;s_max;2473;77;2006;benzyna
3319;renault;s_type;1282;77;2013;benzyna
3320;rover;s61;2755;77;2011;benzyna
3321;seat;santa;1214;77;2009;benzyna
3322;skoda;scenic;1867;77;1999;diesel
3323;toyota;scirocco;1263;78;2016;benzyna
3324;volkswagen;serie_3;2140;80;2010;benzyna
3325;volvo;serie_4;1630;80;2014;benzyna
3326;alfa_romeo;sharan;1462;80;2013;benzyna
3327;audi;sl;1528;80;2009;benzyna
3328;bmw;slk;1195;80;2014;benzyna
3329;chrysler;sorento;1554;80;2006;benzyna
3330;dacia;spider;1892;80;2012;benzyna
3331;fiat;sportage;2466;80;2007;benzyna
3332;ford;sprinter;2753;80;2009;benzyna
3333;hyundai;superb;1050;80;2003;benzyna
3334;jaguar;swift;1649;80;2012;benzyna
3335;jeep;tiguan;2665;80;2005;benzyna
3336;kia;touareg;2914;80;2013;benzyna
3337;land_rover;touran;1531;80;2014;benzyna
3338;mazda;transit;1683;80;2006;benzyna
3339;mercedes_benz;transporter;2976;80;2004;benzyna
3340;mini;tt;2984;80;2013;benzyna
3341;mitsubishi;tucson;1960;80;2011;benzyna
3342;nissan;up;1366;80;2015;benzyna
3343;opel;v_klasse;2057;80;2005;benzyna
3344;renault;v41;1870;80;2015;benzyna
3345;rover;v51;1373;80;2015;benzyna
3346;seat;v61;2730;80;2002;benzyna
3347;skoda;v71;1104;80;2000;benzyna
3348;toyota;vectra;2173;80;2013;benzyna
3349;volkswagen;verso;2203;80;2010;diesel
3350;volvo;viano;1387;80;2015;benzyna
3351;alfa_romeo;vito;1927;80;2008;benzyna
3352;audi;vivaro;2418;80;2002;benzyna
3353;bmw;voyager;2254;80;2016;benzyna
3354;chrysler;wrangler;2191;80;2008;diesel
3355;dacia;x_reihe;1557;80;2014;benzyna
3356;fiat;xc_reihe;2884;80;2013;benzyna
3357;ford;yaris;2653;80;2005;benzyna
3358;hyundai;yeti;2085;80;2006;benzyna
3359;jaguar;z_reihe;1079;80;2010;benzyna
3360;jeep;zafira;1207;80;2012;benzyna
3361;kia;laguna;2977;80;2002;benzyna
3362;land_rover;lancer;2545;80;2000;diesel
3363;mazda;legacy;2960;81;2005;benzyna
3364;mercedes_benz;leon;1027;81;2006;benzyna
3365;mini;lodgy;1194;82;2013;benzyna
3366;mitsubishi;m_klasse;2624;82;2011;diesel
3367;nissan;m_reihe;2941;82;2003;gaz
3368;opel;megane;1726;82;2010;benzyna
3369;renault;meriva;1307;82;2000;benzyna
3370;rover;mii;2917;82;2008;benzyna
3371;seat;mondeo;1709;82;2007;benzyna
3372;skoda;mustang;2267;82;2013;benzyna
3373;toyota;mx_reihe;1283;82;2007;benzyna
3374;volkswagen;navara;2766;82;2013;benzyna
3375;volvo;octavia;1137;82;2011;benzyna
3376;alfa_romeo;omega;1656;82;2005;benzyna
3377;audi;one;2495;82;1999;benzyna
3378;bmw;outlander;1242;82;2013;benzyna
3379;chrysler;pajero;2829;83;2002;benzyna
3380;dacia;passat;1698;83;2010;benzyna
3381;fiat;phaeton;1629;84;2012;benzyna
3382;ford;polo;1755;84;2011;benzyna
3383;hyundai;ptcruiser;1115;84;2014;benzyna
3384;jaguar;punto;2883;84;2012;benzyna
3385;jeep;q4;2946;84;2003;diesel
3386;kia;q6;1673;85;2011;diesel
3387;land_rover;q8;2767;85;2008;benzyna
3388;mazda;qashqai;2599;85;2009;diesel
3389;mercedes_benz;range_rover;2758;85;2001;benzyna
3390;mini;range_rover_evoque;2846;85;2001;diesel
3391;mitsubishi;range_rover_sport;2807;85;2005;benzyna
3392;nissan;rangerover;2735;86;2005;benzyna
3393;opel;rav;2391;86;2003;benzyna
3394;renault;rio;2766;86;2011;benzyna
3395;rover;roadster;2763;86;2013;diesel
3396;seat;rx_reihe;2585;86;2000;diesel
3397;skoda;s_classe;2390;86;2005;benzyna
3398;toyota;s_max;2704;86;2010;benzyna
3399;volkswagen;s_type;1311;86;2002;benzyna
3400;volvo;s61;2697;86;2010;benzyna
3401;alfa_romeo;santa;2620;86;2001;benzyna
3402;audi;scenic;2020;86;2007;diesel
3403;bmw;scirocco;1964;86;2003;benzyna
3404;chrysler;serie_3;2904;86;2012;benzyna
3405;dacia;serie_4;1785;86;2009;diesel
3406;fiat;sharan;2101;86;2001;diesel
3407;ford;sl;1560;86;2000;benzyna
3408;hyundai;slk;1280;86;2007;benzyna
3409;jaguar;sorento;2343;86;2016;benzyna
3410;jeep;spider;1388;86;2004;diesel
3411;kia;sportage;1978;86;2010;benzyna
3412;land_rover;sprinter;2972;86;2008;benzyna
3413;mazda;superb;2144;86;2003;benzyna
3414;mercedes_benz;swift;2094;86;2016;benzyna
3415;mini;tiguan;2855;86;2014;benzyna
3416;mitsubishi;touareg;2090;86;2002;diesel
3417;nissan;touran;2767;86;2015;benzyna
3418;opel;transit;2621;86;2006;benzyna
3419;renault;transporter;1688;86;2013;gaz
3420;rover;tt;2525;86;2011;benzyna
3421;seat;tucson;2466;86;2009;benzyna
3422;skoda;up;1495;86;1999;benzyna
3423;toyota;v_klasse;2260;86;2016;benzyna
3424;volkswagen;v41;1857;86;2010;benzyna
3425;volvo;v51;1260;86;2014;benzyna
3426;alfa_romeo;v61;2022;86;2013;benzyna
3427;audi;v71;1442;86;2009;diesel
3428;bmw;vectra;2650;86;2014;benzyna
3429;chrysler;verso;1725;87;2006;benzyna
3430;dacia;viano;1753;87;2012;benzyna
3431;fiat;vito;2347;87;2007;benzyna
3432;ford;vivaro;1345;87;2009;benzyna
3433;hyundai;voyager;2773;87;2003;benzyna
3434;jaguar;wrangler;1310;87;2012;benzyna
3435;jeep;x_reihe;1248;87;2005;benzyna
3436;kia;xc_reihe;1557;87;2013;benzyna
3437;land_rover;yaris;2412;87;2014;benzyna
3438;mazda;yeti;1809;87;2006;benzyna
3439;mercedes_benz;z_reihe;1838;87;2004;benzyna
3440;mini;zafira;1754;87;2013;benzyna
3441;mitsubishi;laguna;2197;87;2011;benzyna
3442;nissan;lancer;2817;87;2015;benzyna
3443;opel;legacy;1726;87;2005;benzyna
3444;renault;leon;1341;87;2015;benzyna
3445;rover;lodgy;1910;87;2015;benzyna
3446;seat;m_klasse;1580;87;2002;benzyna
3447;skoda;m_reihe;2431;87;2000;benzyna
3448;toyota;megane;1677;87;2013;benzyna
3449;volkswagen;meriva;1200;87;2010;benzyna
3450;volvo;mii;1119;87;2015;benzyna
3451;alfa_romeo;mondeo;1202;87;2008;benzyna
3452;audi;mustang;2667;87;2002;benzyna
3453;bmw;mx_reihe;1614;87;2016;benzyna
3454;chrysler;navara;2462;88;2008;benzyna
3455;dacia;octavia;1523;88;2014;benzyna
3456;fiat;omega;1875;88;2013;benzyna
3457;ford;one;1483;90;2005;benzyna
3458;hyundai;outlander;1965;90;2006;benzyna
3459;jaguar;pajero;1525;90;2010;benzyna
3460;jeep;passat;2209;90;2012;benzyna
3461;kia;phaeton;2718;90;2002;benzyna
3462;land_rover;polo;2873;90;2000;benzyna
3463;mazda;ptcruiser;2554;90;2005;benzyna
3464;mercedes_benz;punto;2490;90;2006;benzyna
3465;mini;q4;1182;90;2013;benzyna
3466;mitsubishi;q6;2803;90;2011;benzyna
3467;nissan;q8;1047;90;2003;benzyna
3468;opel;qashqai;2594;90;2010;benzyna
3469;renault;range_rover;1611;90;2000;benzyna
3470;rover;range_rover_evoque;1886;90;2008;benzyna
3471;seat;range_rover_sport;1348;90;2007;benzyna
3472;skoda;rangerover;2809;90;2013;benzyna
3473;toyota;rav;1702;90;2007;benzyna
3474;volkswagen;rio;2074;90;2013;benzyna
3475;volvo;roadster;1150;90;2011;benzyna
3476;alfa_romeo;rx_reihe;2613;90;2005;benzyna
3477;audi;s_classe;2654;90;1999;benzyna
3478;bmw;s_max;2582;90;2013;benzyna
3479;chrysler;s_type;1290;90;2002;diesel
3480;dacia;s61;2855;90;2010;benzyna
3481;fiat;santa;2702;90;2012;benzyna
3482;ford;scenic;1492;90;2011;benzyna
3483;hyundai;scirocco;2521;90;2014;benzyna
3484;jaguar;serie_3;1315;90;2012;benzyna
3485;jeep;serie_4;2954;90;2003;benzyna
3486;kia;sharan;1044;90;2011;benzyna
3487;land_rover;sl;2191;90;2008;benzyna
3488;mazda;slk;1437;90;2009;benzyna
3489;mercedes_benz;sorento;2010;90;2001;benzyna
3490;mini;spider;2717;90;2001;benzyna
3491;mitsubishi;sportage;2646;90;2005;benzyna
3492;nissan;sprinter;1727;90;2005;benzyna
3493;opel;superb;2589;90;2003;benzyna
3494;renault;swift;2200;90;2011;benzyna
3495;rover;tiguan;1217;90;2013;benzyna
3496;seat;touareg;2771;90;2000;benzyna
3497;skoda;touran;2003;90;2005;benzyna
3498;toyota;transit;1265;90;2010;benzyna
3499;volkswagen;transporter;2365;90;2002;benzyna
3500;volvo;tt;2614;90;2010;benzyna
3501;alfa_romeo;tucson;2152;90;2001;benzyna
3502;audi;up;2714;90;2007;diesel
3503;bmw;v_klasse;2423;90;2003;benzyna
3504;chrysler;v41;2855;90;2012;benzyna
3505;dacia;v51;1788;90;2009;diesel
3506;fiat;v61;2574;90;2001;diesel
3507;ford;v71;2467;90;2000;benzyna
3508;hyundai;vectra;1442;90;2007;diesel
3509;jaguar;verso;2155;90;2016;benzyna
3510;jeep;viano;2758;90;2004;benzyna
3511;kia;vito;1296;90;2010;benzyna
3512;land_rover;vivaro;1856;90;2008;benzyna
3513;mazda;voyager;1249;90;2003;benzyna
3514;mercedes_benz;wrangler;2818;90;2016;benzyna
3515;mini;x_reihe;2172;90;2014;benzyna
3516;mitsubishi;xc_reihe;1203;90;2002;gaz
3517;nissan;yaris;2863;90;2015;benzyna
3518;opel;yeti;1362;90;2006;benzyna
3519;renault;z_reihe;1640;90;2013;benzyna
3520;rover;zafira;1872;90;2011;diesel
